placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-12-25 00:00:00,2024-12-25 01:00:00,0
tojinbo-shotaro,Person,2024-12-25 01:00:00,2024-12-25 02:00:00,0
tojinbo-shotaro,Person,2024-12-25 02:00:00,2024-12-25 03:00:00,2
tojinbo-shotaro,Person,2024-12-25 03:00:00,2024-12-25 04:00:00,0
tojinbo-shotaro,Person,2024-12-25 04:00:00,2024-12-25 05:00:00,8
tojinbo-shotaro,Person,2024-12-25 05:00:00,2024-12-25 06:00:00,0
tojinbo-shotaro,Person,2024-12-25 06:00:00,2024-12-25 07:00:00,48
tojinbo-shotaro,Person,2024-12-25 07:00:00,2024-12-25 08:00:00,117
tojinbo-shotaro,Person,2024-12-25 08:00:00,2024-12-25 09:00:00,196
tojinbo-shotaro,Person,2024-12-25 09:00:00,2024-12-25 10:00:00,226
tojinbo-shotaro,Person,2024-12-25 10:00:00,2024-12-25 11:00:00,446
