placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-11-01 00:00:00,2025-11-02 00:00:00,12163
fukui-station-east-entrance,Person,2025-11-02 00:00:00,2025-11-03 00:00:00,12791
fukui-station-east-entrance,Person,2025-11-03 00:00:00,2025-11-04 00:00:00,11775
fukui-station-east-entrance,Person,2025-11-04 00:00:00,2025-11-05 00:00:00,6526
fukui-station-east-entrance,Person,2025-11-05 00:00:00,2025-11-06 00:00:00,7874
fukui-station-east-entrance,Person,2025-11-06 00:00:00,2025-11-07 00:00:00,7100
fukui-station-east-entrance,Person,2025-11-07 00:00:00,2025-11-08 00:00:00,8574
fukui-station-east-entrance,Person,2025-11-08 00:00:00,2025-11-09 00:00:00,10816
fukui-station-east-entrance,Person,2025-11-09 00:00:00,2025-11-10 00:00:00,12020
fukui-station-east-entrance,Person,2025-11-10 00:00:00,2025-11-11 00:00:00,5543
fukui-station-east-entrance,Person,2025-11-11 00:00:00,2025-11-12 00:00:00,7725
